"x","y"
25.0060120240481,12.1337498525455
25.2044088176353,13.3657833728611
25.4028056112224,14.0508567879148
25.6012024048096,19.5211096426536
25.7995991983968,13.2177949830807
25.997995991984,15.6109559122748
26.1963927855711,15.3024256964923
26.3947895791583,12.6585944432609
26.5931863727455,15.1069622639559
26.7915831663327,19.265972029311
26.9899799599198,16.713598514403
27.188376753507,15.7062939985327
27.3867735470942,14.5363042663821
27.5851703406814,10.1286677345681
27.7835671342685,19.0350419091732
27.9819639278557,11.903824186308
28.1803607214429,18.1753791378672
28.3787575150301,21.6071774837052
28.5771543086172,12.1623413876838
28.7755511022044,18.4071986516324
28.9739478957916,15.7272843082603
29.1723446893788,11.9998592134908
29.3707414829659,12.2366795322995
29.5691382765531,12.0489646811437
29.7675350701403,15.3033896833031
29.9659318637275,12.6026791057227
30.1643286573146,19.1572190915495
30.3627254509018,23.5578658432674
30.561122244489,13.3472515511951
30.7595190380762,19.8028063266326
30.9579158316633,19.8597524126217
31.1563126252505,18.6131770530937
31.3547094188377,14.515619155691
31.5531062124249,17.3996430277756
31.751503006012,16.985454170253
31.9498997995992,19.7736958172613
32.1482965931864,16.8768211371909
32.3466933867736,21.3335325520025
32.5450901803607,17.0534683105939
32.7434869739479,21.8186879030262
32.9418837675351,15.0147551832511
33.1402805611222,14.3939504443758
33.3386773547094,29.474537145832
33.5370741482966,17.3705186898067
33.7354709418838,19.8738202957909
33.9338677354709,21.1270609800431
34.1322645290581,17.4148794354567
34.3306613226453,20.9397522407087
34.5290581162325,20.538528819007
34.7274549098196,18.6157657681517
34.9258517034068,19.6909673323205
35.124248496994,19.442465579905
35.3226452905812,27.1795777899918
35.5210420841683,17.1272179746621
35.7194388777555,15.9448822716756
35.9178356713427,20.0946455868423
36.1162324649299,21.1794557247423
36.314629258517,21.7425334591847
36.5130260521042,18.5828824925859
36.7114228456914,16.4520898901366
36.9098196392786,25.1173035216866
37.1082164328657,19.2566179892313
37.3066132264529,17.4243712522735
37.5050100200401,19.8663382499534
37.7034068136273,20.1082831109672
37.9018036072144,25.1576998876461
38.1002004008016,21.3729509818142
38.2985971943888,24.037218815363
38.496993987976,19.3263728156555
38.6953907815631,22.1774998963349
38.8937875751503,20.1840673005583
39.0921843687375,21.9158398565294
39.2905811623246,18.1273559125235
39.4889779559118,16.5682676925395
39.687374749499,29.7701029802703
39.8857715430862,24.3388592620345
40.0841683366734,17.0264669789134
40.2825651302605,19.6793494807228
40.4809619238477,17.4415435453175
40.6793587174349,31.2842988521023
40.877755511022,27.8037274335252
41.0761523046092,21.4489622791372
41.2745490981964,24.8792835358605
41.4729458917836,21.0180831218075
41.6713426853707,20.8510865878484
41.8697394789579,19.6330102021633
42.0681362725451,20.532624112523
42.2665330661323,30.1110800387972
42.4649298597194,23.0030348756392
42.6633266533066,23.8404031740094
42.8617234468938,24.475348044943
43.060120240481,28.8371160723476
43.2585170340681,21.3968429148749
43.4569138276553,19.4153271430358
43.6553106212425,31.1429623197337
43.8537074148297,21.9921894437799
44.0521042084168,20.8407943584733
44.250501002004,18.6546800124124
44.4488977955912,18.5140291140263
44.6472945891784,21.7610109929299
44.8456913827655,27.1942458149404
45.0440881763527,29.5212538314075
45.2424849699399,27.8225480313011
45.4408817635271,23.0679500577886
45.6392785571142,25.0923336821637
45.8376753507014,21.6891312798088
46.0360721442886,21.7162453692028
46.2344689378758,29.2073690705203
46.4328657314629,20.5007454817146
46.6312625250501,34.4334138843776
46.8296593186373,24.9918660777968
47.0280561122244,26.5229624538092
47.2264529058116,22.1254220661538
47.4248496993988,22.9883951215936
47.623246492986,19.5395648560918
47.8216432865731,25.0360423762047
48.0200400801603,28.0219752278156
48.2184368737475,27.6729632915565
48.4168336673347,22.424464623799
48.6152304609218,22.4737113444996
48.813627254509,23.9553995227665
49.0120240480962,33.8385081768401
49.2104208416834,21.0084914410685
49.4088176352705,25.8197360602317
49.6072144288577,36.2406942953588
49.8056112224449,26.3998940230307
50.0040080160321,20.2022554625749
50.2024048096192,23.7638999753406
50.4008016032064,29.6471580099114
50.5991983967936,25.3990787761944
50.7975951903808,24.5446007889259
50.9959919839679,25.7441559405076
51.1943887775551,28.0604864424486
51.3927855711423,35.9115746364799
51.5911823647295,27.3386732972137
51.7895791583166,33.4922046851791
51.9879759519038,31.2731509555525
52.186372745491,27.5001409781813
52.3847695390782,20.1623129547975
52.5831663326653,25.551383307563
52.7815631262525,25.8051687385248
52.9799599198397,28.7398039556947
53.1783567134269,35.5034212646426
53.376753507014,40.9280878693369
53.5751503006012,37.0787639340425
53.7735470941884,28.1707735819963
53.9719438877756,19.50565214085
54.1703406813627,26.9791365719993
54.3687374749499,29.6693771466891
54.5671342685371,33.8945609394293
54.7655310621242,34.654101066681
54.9639278557114,33.2431973387987
55.1623246492986,21.8845046588016
55.3607214428858,34.3840459189622
55.5591182364729,27.2985265995534
55.7575150300601,30.8534139331837
55.9559118236473,30.3951138214519
56.1543086172345,32.4814951745969
56.3527054108216,30.3154029092327
56.5511022044088,20.8457956355171
56.749498997996,34.5543272004918
56.9478957915832,32.6722879745076
57.1462925851703,29.0550457421976
57.3446893787575,31.3498407181565
57.5430861723447,31.5428428182585
57.7414829659319,32.1469406708714
57.939879759519,40.4769828358199
58.1382765531062,29.7956171256034
58.3366733466934,32.1487742134033
58.5350701402806,38.1066782662275
58.7334669338677,37.5583040948158
58.9318637274549,38.2151808190291
59.1302605210421,28.1505469259993
59.3286573146293,43.5447898257153
59.5270541082164,32.1605776894008
59.7254509018036,43.0125822700999
59.9238476953908,23.8667951667955
60.122244488978,32.1872802753935
60.3206412825651,39.6998854882111
60.5190380761523,27.9309421218555
60.7174348697395,27.7885830943765
60.9158316633267,26.7407292638199
61.1142284569138,26.1247605277126
61.312625250501,29.9759727619931
61.5110220440882,34.7926279628864
61.7094188376754,20.4251334944944
61.9078156312625,34.266232374296
62.1062124248497,40.7336265257507
62.3046092184369,45.8473299052295
62.5030060120241,41.3842440923335
62.7014028056112,38.0957853325948
62.8997995991984,22.5888001929857
63.0981963927856,29.7536993570538
63.2965931863727,31.419962458685
63.4949899799599,38.2145193056011
63.6933867735471,33.1736368720156
63.8917835671343,25.904161210458
64.0901803607214,44.8406690141399
64.2885771543086,40.0034935151933
64.4869739478958,35.774602953605
64.685370741483,42.2220660769733
64.8837675350701,25.7554118040468
65.0821643286573,38.8418436855755
65.2805611222445,31.2266792267716
65.4789579158317,39.2165733829559
65.6773547094188,34.4392148456764
65.875751503006,39.1075520157855
66.0741482965932,43.8613930433113
66.2725450901804,35.184585829014
66.4709418837675,41.9992790439006
66.6693386773547,27.4114582201798
66.8677354709419,30.6086622516977
67.0661322645291,45.721871729322
67.2645290581162,38.1707469568233
67.4629258517034,21.8865673292423
67.6613226452906,26.6014035080847
67.8597194388778,34.5673653807858
68.0581162324649,41.9213896494195
68.2565130260521,35.4328369359398
68.4549098196393,40.5003246205919
68.6533066132264,42.9105423311133
68.8517034068136,47.9313488487463
69.0501002004008,36.9118462047539
69.248496993988,36.264281609603
69.4468937875751,24.5477580273114
69.6452905811623,37.5144152058786
69.8436873747495,32.9278320204857
70.0420841683367,30.1988759662153
70.2404809619239,35.8565704612793
70.438877755511,44.3685846851236
70.6372745490982,23.2424050642695
70.8356713426854,34.3911741553406
71.0340681362726,38.3455561430606
71.2324649298597,31.2536947740274
71.4308617234469,40.1005283531949
71.6292585170341,40.7616712730597
71.8276553106212,37.6765366691844
72.0260521042084,20.2521348733609
72.2244488977956,56.6844391937943
72.4228456913828,36.7245872012739
72.6212424849699,43.0396677631611
72.8196392785571,40.4033773516623
73.0180360721443,45.9909807582848
73.2164328657315,44.5948272291137
73.4148296593186,37.1672218367164
73.6132264529058,41.5904282117305
73.811623246493,31.9275955775641
74.0100200400802,45.3470989409865
74.2084168336673,35.6829158940105
74.4068136272545,57.1858472650907
74.6052104208417,26.9849201826293
74.8036072144289,35.9310116596809
75.002004008016,45.6915163814885
75.2004008016032,43.4364175995234
75.3987975951904,35.2547826466757
75.5971943887776,32.2632144412236
75.7955911823647,40.992857736186
75.9939879759519,39.8882662495586
76.1923847695391,26.4556126972386
76.3907815631263,40.4593290837826
76.5891783567134,41.7515475360991
76.7875751503006,41.7354692090487
76.9859719438878,32.3708347277305
77.184368737475,44.2671890208068
77.3827655310621,51.3591397331752
77.5811623246493,44.3301162076754
77.7795591182365,32.0572225025713
77.9779559118236,37.5919036330297
78.1763527054108,43.7938882161896
78.374749498998,36.1161708226
78.5731462925852,24.333267033411
78.7715430861723,48.3511516999697
78.9699398797595,34.9345902277203
79.1683366733467,37.0433870748094
79.3667334669339,53.6193346130292
79.565130260521,35.6230709138029
79.7635270541082,48.6276165856943
79.9619238476954,31.9002990886277
80.1603206412826,39.2381370495072
80.3587174348697,41.5882719816927
80.5571142284569,32.8642384851683
80.7555110220441,37.2518134607146
80.9539078156313,42.2434702661138
81.1523046092184,48.0190046600963
81.3507014028056,29.2480388008419
81.5490981963928,39.922334818392
81.74749498998,49.0571806495285
81.9458917835671,38.5576261802317
82.1442885771543,44.939217609093
82.3426853707415,47.2244849129013
82.5410821643287,45.481280282862
82.7394789579158,48.7747594814298
82.937875751503,42.451218307974
83.1362725450902,40.1289839345954
83.3346693386774,21.640740276318
83.5330661322645,42.9901682418277
83.7314629258517,47.4685681730086
83.9298597194389,48.4585248205208
84.1282565130261,39.3926682989719
84.3266533066132,59.1692791463785
84.5250501002004,46.6835288920049
84.7234468937876,45.4319149394923
84.9218436873747,55.2652459011539
85.1202404809619,38.4445184868666
85.3186372745491,40.8170908667393
85.5170340681363,65.2608195753835
85.7154308617234,44.9531097386396
85.9138276553106,58.9915254096584
86.1122244488978,32.6688115166379
86.310621242485,43.510948267097
86.5090180360721,48.528217048536
86.7074148296593,47.9552640752343
86.9058116232465,36.7133422785677
87.1042084168337,45.7198605955094
87.3026052104209,36.2451396127915
87.501002004008,51.9867265110503
87.6993987975952,55.3631117199362
87.8977955911824,26.3917464217166
88.0961923847695,56.9340850907243
88.2945891783567,35.1895431894017
88.4929859719439,50.2708820400271
88.6913827655311,52.1984591295145
88.8897795591182,44.6680735039545
89.0881763527054,40.796885580721
89.2865731462926,48.1193813187211
89.4849699398798,50.6692527941889
89.6833667334669,54.76344044055
89.8817635270541,28.4941150170368
90.0801603206413,32.2995494791076
90.2785571142285,60.0527445026426
90.4769539078156,56.708055949778
90.6753507014028,51.2846731605663
90.87374749499,53.935967945663
91.0721442885771,55.8889807880151
91.2705410821643,23.3488841816992
91.4689378757515,57.8900556156083
91.6673346693387,43.3879153022137
91.8657314629259,50.0514441148226
92.064128256513,45.3147195646109
92.2625250501002,56.1762313669001
92.4609218436874,45.0084525350874
92.6593186372746,53.1340798844439
92.8577154308617,44.8010462584738
93.0561122244489,38.3590031954652
93.2545090180361,59.911148114795
93.4529058116233,55.6503788027562
93.6513026052104,64.9735917756031
93.8496993987976,49.5363173981205
94.0480961923848,59.6044847418269
94.2464929859719,67.7408782948824
94.4448897795591,46.5639901568023
94.6432865731463,36.8007991578977
94.8416833667335,47.1507911289823
95.0400801603206,47.4857904195778
95.2384769539078,51.0638205002607
95.436873747495,66.0601402675103
95.6352705410822,46.698549331034
95.8336673346693,53.4914740772038
96.0320641282565,47.8295349920253
96.2304609218437,50.3120285716761
96.4288577154309,53.242851032584
96.627254509018,63.1478012021674
96.8256513026052,51.5874987428546
97.0240480961924,57.4283088024662
97.2224448897796,58.183490077138
97.4208416833667,59.6222190413036
97.6192384769539,45.2024233615219
97.8176352705411,66.8225849591295
98.0160320641283,47.2740292346954
98.2144288577154,50.0682612680668
98.4128256513026,65.0240682458733
98.6112224448898,64.0667308155723
98.809619238477,40.6346414306396
99.0080160320641,42.8599052553858
99.2064128256513,38.1301912314463
99.4048096192385,53.510053365836
99.6032064128257,53.4434711056681
99.8016032064128,55.5347245581101
100,57.5215771421856
